4.4208 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.0492 	EXP 	window1: recordFrameIntervals = False
5.0541 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.0545 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.0553 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.0563 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.0571 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.0581 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.0585 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.0593 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.0602 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.0610 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.0613 	DEBUG 	Uploading Texture Font fontname to graphics card
5.0619 	DEBUG 	Upload of Texture Font fontname complete
5.3269 	INFO 	keyboard.Keyboard is using ptb backend.
5.3271 	INFO 	keyboard.Keyboard is using ptb backend.
5.3271 	EXP 	untitled: status = STARTED
5.3917 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='new block\n', units='height', win=Window(...), wrapWidth=1)
5.3924 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.4179 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='C:/Users/mattp/Pictures/image (9).png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
5.4216 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='C:/Users/mattp/Pictures/image (10).png', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
5.4234 	EXP 	Created fb_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fb_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.4266 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='success', units='height', win=Window(...), wrapWidth=1)
0.0088 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0224 	EXP 	text_3: autoDraw = True
1.0129 	DEBUG 	Read csv file with pandas: stimuli.csv
1.0139 	DEBUG 	Clearing unnamed columns from stimuli.csv
1.0143 	EXP 	Imported stimuli.csv as conditions, 2 conditions, 2 params
1.0145 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0423 	INFO 	Keyboard events cleared
1.0423 	EXP 	text_3: autoDraw = False
1.0423 	EXP 	text: height = 0.05
1.0423 	EXP 	text: height = 0.05
1.0423 	EXP 	text: height = 0.05
1.0423 	EXP 	text: text = 'choose left'
1.0423 	EXP 	text: autoDraw = True
1.0423 	EXP 	image: autoDraw = True
1.0423 	EXP 	image_2: autoDraw = True
1.6863 	DATA 	Keypress: left
1.6898 	EXP 	text: autoDraw = False
1.6898 	EXP 	image: autoDraw = False
1.6898 	EXP 	image_2: autoDraw = False
1.6898 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
1.6898 	EXP 	fb_2: height = 0.1
1.6898 	EXP 	fb_2: height = 0.1
1.6898 	EXP 	fb_2: height = 0.1
1.6898 	EXP 	fb_2: text = 'Correct! 1.00\n0 cleared \n trial 1'
1.6898 	EXP 	fb_2: autoDraw = True
2.6753 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.6902 	INFO 	Keyboard events cleared
2.6901 	EXP 	fb_2: autoDraw = False
2.6901 	EXP 	fb_2: autoDraw = False
2.6901 	EXP 	text: height = 0.05
2.6901 	EXP 	text: height = 0.05
2.6901 	EXP 	text: height = 0.05
2.6901 	EXP 	text: text = 'choose right'
2.6901 	EXP 	text: autoDraw = True
2.6901 	EXP 	image: autoDraw = True
2.6901 	EXP 	image_2: autoDraw = True
3.1297 	DATA 	Keypress: right
3.1402 	EXP 	text: autoDraw = False
3.1402 	EXP 	image: autoDraw = False
3.1402 	EXP 	image_2: autoDraw = False
3.1402 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
3.1402 	EXP 	fb_2: height = 0.1
3.1402 	EXP 	fb_2: height = 0.1
3.1402 	EXP 	fb_2: height = 0.1
3.1402 	EXP 	fb_2: text = 'Correct! 1.00\n0 cleared \n trial 2'
3.1402 	EXP 	fb_2: autoDraw = True
4.1253 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
4.1401 	INFO 	Keyboard events cleared
4.1400 	EXP 	fb_2: autoDraw = False
4.1400 	EXP 	fb_2: autoDraw = False
4.1400 	EXP 	text: text = 'choose right'
4.1400 	EXP 	text: autoDraw = True
4.1400 	EXP 	image: autoDraw = True
4.1400 	EXP 	image_2: autoDraw = True
4.6768 	DATA 	Keypress: right
4.7066 	EXP 	text: autoDraw = False
4.7066 	EXP 	image: autoDraw = False
4.7066 	EXP 	image_2: autoDraw = False
4.7066 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
4.7066 	EXP 	fb_2: height = 0.1
4.7066 	EXP 	fb_2: height = 0.1
4.7066 	EXP 	fb_2: height = 0.1
4.7066 	EXP 	fb_2: text = 'Correct! 1.00\n1 cleared \n trial 0'
4.7066 	EXP 	fb_2: autoDraw = True
5.6940 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
5.7066 	EXP 	fb_2: autoDraw = False
5.7066 	EXP 	fb_2: autoDraw = False
5.7066 	EXP 	text_3: autoDraw = True
6.6930 	DEBUG 	Read csv file with pandas: stimuli.csv
6.6935 	DEBUG 	Clearing unnamed columns from stimuli.csv
6.6937 	EXP 	Imported stimuli.csv as conditions, 2 conditions, 2 params
6.6939 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
6.7068 	INFO 	Keyboard events cleared
6.7067 	EXP 	text_3: autoDraw = False
6.7067 	EXP 	text_3: autoDraw = False
6.7067 	EXP 	text: text = 'choose right'
6.7067 	EXP 	text: autoDraw = True
6.7067 	EXP 	image: autoDraw = True
6.7067 	EXP 	image_2: autoDraw = True
7.2293 	DATA 	Keypress: right
7.2403 	EXP 	text: autoDraw = False
7.2403 	EXP 	image: autoDraw = False
7.2403 	EXP 	image_2: autoDraw = False
7.2403 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
7.2403 	EXP 	fb_2: height = 0.1
7.2403 	EXP 	fb_2: height = 0.1
7.2403 	EXP 	fb_2: height = 0.1
7.2403 	EXP 	fb_2: text = 'Correct! 1.00\n1 cleared \n trial 1'
7.2403 	EXP 	fb_2: autoDraw = True
8.2253 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
8.2403 	INFO 	Keyboard events cleared
8.2402 	EXP 	fb_2: autoDraw = False
8.2402 	EXP 	fb_2: autoDraw = False
8.2402 	EXP 	text: height = 0.05
8.2402 	EXP 	text: height = 0.05
8.2402 	EXP 	text: height = 0.05
8.2402 	EXP 	text: text = 'choose left'
8.2402 	EXP 	text: autoDraw = True
8.2402 	EXP 	image: autoDraw = True
8.2402 	EXP 	image_2: autoDraw = True
8.7622 	DATA 	Keypress: left
8.7732 	EXP 	text: autoDraw = False
8.7732 	EXP 	image: autoDraw = False
8.7732 	EXP 	image_2: autoDraw = False
8.7732 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
8.7732 	EXP 	fb_2: height = 0.1
8.7732 	EXP 	fb_2: height = 0.1
8.7732 	EXP 	fb_2: height = 0.1
8.7732 	EXP 	fb_2: text = 'Correct! 1.00\n1 cleared \n trial 2'
8.7732 	EXP 	fb_2: autoDraw = True
9.7649 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
9.7742 	INFO 	Keyboard events cleared
9.7741 	EXP 	fb_2: autoDraw = False
9.7741 	EXP 	text: text = 'choose left'
9.7741 	EXP 	text: autoDraw = True
9.7741 	EXP 	image: autoDraw = True
9.7741 	EXP 	image_2: autoDraw = True
10.6291 	DATA 	Keypress: left
10.6399 	EXP 	text: autoDraw = False
10.6399 	EXP 	image: autoDraw = False
10.6399 	EXP 	image_2: autoDraw = False
10.6399 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
10.6399 	EXP 	fb_2: height = 0.1
10.6399 	EXP 	fb_2: height = 0.1
10.6399 	EXP 	fb_2: height = 0.1
10.6399 	EXP 	fb_2: text = 'Correct! 1.00\n2 cleared \n trial 0'
10.6399 	EXP 	fb_2: autoDraw = True
11.6276 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
11.6399 	EXP 	fb_2: autoDraw = False
11.6399 	EXP 	fb_2: autoDraw = False
11.6399 	EXP 	text_3: autoDraw = True
12.6281 	DEBUG 	Read csv file with pandas: stimuli.csv
12.6288 	DEBUG 	Clearing unnamed columns from stimuli.csv
12.6292 	EXP 	Imported stimuli.csv as conditions, 2 conditions, 2 params
12.6294 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
12.6406 	INFO 	Keyboard events cleared
12.6405 	EXP 	text_3: autoDraw = False
12.6405 	EXP 	text: height = 0.05
12.6405 	EXP 	text: height = 0.05
12.6405 	EXP 	text: height = 0.05
12.6405 	EXP 	text: text = 'choose right'
12.6405 	EXP 	text: autoDraw = True
12.6405 	EXP 	image: autoDraw = True
12.6405 	EXP 	image_2: autoDraw = True
13.0791 	DATA 	Keypress: right
13.0900 	EXP 	text: autoDraw = False
13.0900 	EXP 	image: autoDraw = False
13.0900 	EXP 	image_2: autoDraw = False
13.0900 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
13.0900 	EXP 	fb_2: height = 0.1
13.0900 	EXP 	fb_2: height = 0.1
13.0900 	EXP 	fb_2: height = 0.1
13.0900 	EXP 	fb_2: text = 'Correct! 1.00\n2 cleared \n trial 1'
13.0900 	EXP 	fb_2: autoDraw = True
14.0754 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
14.0903 	INFO 	Keyboard events cleared
14.0902 	EXP 	fb_2: autoDraw = False
14.0902 	EXP 	fb_2: autoDraw = False
14.0902 	EXP 	text: height = 0.05
14.0902 	EXP 	text: height = 0.05
14.0902 	EXP 	text: height = 0.05
14.0902 	EXP 	text: text = 'choose left'
14.0902 	EXP 	text: autoDraw = True
14.0902 	EXP 	image: autoDraw = True
14.0902 	EXP 	image_2: autoDraw = True
14.6611 	DATA 	Keypress: left
14.6902 	EXP 	text: autoDraw = False
14.6902 	EXP 	image: autoDraw = False
14.6902 	EXP 	image_2: autoDraw = False
14.6902 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
14.6902 	EXP 	fb_2: height = 0.1
14.6902 	EXP 	fb_2: height = 0.1
14.6902 	EXP 	fb_2: height = 0.1
14.6902 	EXP 	fb_2: text = 'Correct! 1.00\n2 cleared \n trial 2'
14.6902 	EXP 	fb_2: autoDraw = True
15.6755 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
15.6902 	INFO 	Keyboard events cleared
15.6901 	EXP 	fb_2: autoDraw = False
15.6901 	EXP 	fb_2: autoDraw = False
15.6901 	EXP 	text: text = 'choose left'
15.6901 	EXP 	text: autoDraw = True
15.6901 	EXP 	image: autoDraw = True
15.6901 	EXP 	image_2: autoDraw = True
16.3134 	DATA 	Keypress: left
16.3237 	EXP 	text: autoDraw = False
16.3237 	EXP 	image: autoDraw = False
16.3237 	EXP 	image_2: autoDraw = False
16.3237 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
16.3237 	EXP 	fb_2: height = 0.1
16.3237 	EXP 	fb_2: height = 0.1
16.3237 	EXP 	fb_2: height = 0.1
16.3237 	EXP 	fb_2: text = 'Correct! 1.00\n3 cleared \n trial 0'
16.3237 	EXP 	fb_2: autoDraw = True
17.3107 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
17.3232 	EXP 	fb_2: autoDraw = False
17.3232 	EXP 	fb_2: autoDraw = False
17.3232 	EXP 	text_3: autoDraw = True
18.3099 	DEBUG 	Read csv file with pandas: stimuli.csv
18.3104 	DEBUG 	Clearing unnamed columns from stimuli.csv
18.3106 	EXP 	Imported stimuli.csv as conditions, 2 conditions, 2 params
18.3108 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
18.3236 	INFO 	Keyboard events cleared
18.3235 	EXP 	text_3: autoDraw = False
18.3235 	EXP 	text_3: autoDraw = False
18.3235 	EXP 	text: height = 0.05
18.3235 	EXP 	text: height = 0.05
18.3235 	EXP 	text: height = 0.05
18.3235 	EXP 	text: text = 'choose right'
18.3235 	EXP 	text: autoDraw = True
18.3235 	EXP 	image: autoDraw = True
18.3235 	EXP 	image_2: autoDraw = True
18.8459 	DATA 	Keypress: right
18.8568 	EXP 	text: autoDraw = False
18.8568 	EXP 	image: autoDraw = False
18.8568 	EXP 	image_2: autoDraw = False
18.8568 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
18.8568 	EXP 	fb_2: height = 0.1
18.8568 	EXP 	fb_2: height = 0.1
18.8568 	EXP 	fb_2: height = 0.1
18.8568 	EXP 	fb_2: text = 'Correct! 1.00\n3 cleared \n trial 1'
18.8568 	EXP 	fb_2: autoDraw = True
19.8421 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
19.8570 	INFO 	Keyboard events cleared
19.8570 	EXP 	fb_2: autoDraw = False
19.8570 	EXP 	fb_2: autoDraw = False
19.8570 	EXP 	text: height = 0.05
19.8570 	EXP 	text: height = 0.05
19.8570 	EXP 	text: height = 0.05
19.8570 	EXP 	text: text = 'choose left'
19.8570 	EXP 	text: autoDraw = True
19.8570 	EXP 	image: autoDraw = True
19.8570 	EXP 	image_2: autoDraw = True
20.5291 	DATA 	Keypress: left
20.5400 	EXP 	text: autoDraw = False
20.5400 	EXP 	image: autoDraw = False
20.5400 	EXP 	image_2: autoDraw = False
20.5400 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
20.5400 	EXP 	fb_2: height = 0.1
20.5400 	EXP 	fb_2: height = 0.1
20.5400 	EXP 	fb_2: height = 0.1
20.5400 	EXP 	fb_2: text = 'Correct! 1.00\n3 cleared \n trial 2'
20.5400 	EXP 	fb_2: autoDraw = True
21.5257 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
21.5404 	INFO 	Keyboard events cleared
21.5403 	EXP 	fb_2: autoDraw = False
21.5403 	EXP 	fb_2: autoDraw = False
21.5403 	EXP 	text: height = 0.05
21.5403 	EXP 	text: height = 0.05
21.5403 	EXP 	text: height = 0.05
21.5403 	EXP 	text: text = 'choose right'
21.5403 	EXP 	text: autoDraw = True
21.5403 	EXP 	image: autoDraw = True
21.5403 	EXP 	image_2: autoDraw = True
21.9468 	DATA 	Keypress: right
21.9566 	EXP 	text: autoDraw = False
21.9566 	EXP 	image: autoDraw = False
21.9566 	EXP 	image_2: autoDraw = False
21.9566 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
21.9566 	EXP 	fb_2: height = 0.1
21.9566 	EXP 	fb_2: height = 0.1
21.9566 	EXP 	fb_2: height = 0.1
21.9566 	EXP 	fb_2: text = 'Correct! 1.00\n4 cleared \n trial 0'
21.9566 	EXP 	fb_2: autoDraw = True
22.9465 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
22.9568 	EXP 	fb_2: autoDraw = False
22.9568 	EXP 	text_3: autoDraw = True
23.9431 	DEBUG 	Read csv file with pandas: stimuli.csv
23.9436 	DEBUG 	Clearing unnamed columns from stimuli.csv
23.9438 	EXP 	Imported stimuli.csv as conditions, 2 conditions, 2 params
23.9439 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
23.9569 	INFO 	Keyboard events cleared
23.9568 	EXP 	text_3: autoDraw = False
23.9568 	EXP 	text_3: autoDraw = False
23.9568 	EXP 	text: text = 'choose right'
23.9568 	EXP 	text: autoDraw = True
23.9568 	EXP 	image: autoDraw = True
23.9568 	EXP 	image_2: autoDraw = True
24.5715 	DATA 	Keypress: right
24.5892 	EXP 	text: autoDraw = False
24.5892 	EXP 	image: autoDraw = False
24.5892 	EXP 	image_2: autoDraw = False
24.5892 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
24.5892 	EXP 	fb_2: height = 0.1
24.5892 	EXP 	fb_2: height = 0.1
24.5892 	EXP 	fb_2: height = 0.1
24.5892 	EXP 	fb_2: text = 'Correct! 1.00\n4 cleared \n trial 1'
24.5892 	EXP 	fb_2: autoDraw = True
25.5756 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
25.5904 	INFO 	Keyboard events cleared
25.5903 	EXP 	fb_2: autoDraw = False
25.5903 	EXP 	text: height = 0.05
25.5903 	EXP 	text: height = 0.05
25.5903 	EXP 	text: height = 0.05
25.5903 	EXP 	text: text = 'choose left'
25.5903 	EXP 	text: autoDraw = True
25.5903 	EXP 	image: autoDraw = True
25.5903 	EXP 	image_2: autoDraw = True
26.1291 	DATA 	Keypress: left
26.1401 	EXP 	text: autoDraw = False
26.1401 	EXP 	image: autoDraw = False
26.1401 	EXP 	image_2: autoDraw = False
26.1401 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
26.1401 	EXP 	fb_2: height = 0.1
26.1401 	EXP 	fb_2: height = 0.1
26.1401 	EXP 	fb_2: height = 0.1
26.1401 	EXP 	fb_2: text = 'Correct! 1.00\n4 cleared \n trial 2'
26.1401 	EXP 	fb_2: autoDraw = True
27.1266 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
27.1404 	INFO 	Keyboard events cleared
27.1403 	EXP 	fb_2: autoDraw = False
27.1403 	EXP 	text: text = 'choose left'
27.1403 	EXP 	text: autoDraw = True
27.1403 	EXP 	image: autoDraw = True
27.1403 	EXP 	image_2: autoDraw = True
27.4476 	DATA 	Keypress: right
27.4567 	EXP 	text: autoDraw = False
27.4567 	EXP 	image: autoDraw = False
27.4567 	EXP 	image_2: autoDraw = False
27.4567 	EXP 	fb_2: foreColor = <psychopy.colors.Color: red, alpha=1.0>
27.4567 	EXP 	fb_2: height = 0.1
27.4567 	EXP 	fb_2: height = 0.1
27.4567 	EXP 	fb_2: height = 0.1
27.4567 	EXP 	fb_2: text = 'Incorrect! 0.67\n4 cleared \n trial 0'
27.4567 	EXP 	fb_2: autoDraw = True
28.4470 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
28.4570 	EXP 	fb_2: autoDraw = False
28.4570 	EXP 	text_3: autoDraw = True
29.4464 	DEBUG 	Read csv file with pandas: stimuli.csv
29.4471 	DEBUG 	Clearing unnamed columns from stimuli.csv
29.4474 	EXP 	Imported stimuli.csv as conditions, 2 conditions, 2 params
29.4477 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
29.4576 	INFO 	Keyboard events cleared
29.4576 	EXP 	text_3: autoDraw = False
29.4576 	EXP 	text: height = 0.05
29.4576 	EXP 	text: height = 0.05
29.4576 	EXP 	text: height = 0.05
29.4576 	EXP 	text: text = 'choose right'
29.4576 	EXP 	text: autoDraw = True
29.4576 	EXP 	image: autoDraw = True
29.4576 	EXP 	image_2: autoDraw = True
30.1458 	DATA 	Keypress: right
30.1568 	EXP 	text: autoDraw = False
30.1568 	EXP 	image: autoDraw = False
30.1568 	EXP 	image_2: autoDraw = False
