4.9301 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.5738 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5751 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5762 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5766 	DEBUG 	Uploading Texture Font fontname to graphics card
5.5772 	DEBUG 	Upload of Texture Font fontname complete
5.8530 	INFO 	keyboard.Keyboard is using ptb backend.
5.8531 	INFO 	keyboard.Keyboard is using ptb backend.
5.8531 	EXP 	untitled: status = STARTED
5.9152 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='new block\n', units='height', win=Window(...), wrapWidth=1)
5.9159 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.9439 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='C:/Users/mattp/Pictures/image (9).png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
5.9478 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='C:/Users/mattp/Pictures/image (10).png', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
5.9497 	EXP 	Created fb_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fb_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.9529 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='success', units='height', win=Window(...), wrapWidth=1)
0.0070 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0218 	EXP 	text_3: autoDraw = True
1.0095 	DEBUG 	Read csv file with pandas: stimuli.csv
1.0102 	DEBUG 	Clearing unnamed columns from stimuli.csv
1.0104 	EXP 	Imported stimuli.csv as conditions, 2 conditions, 2 params
1.0106 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0223 	INFO 	Keyboard events cleared
1.0222 	EXP 	text_3: autoDraw = False
1.0222 	EXP 	text: height = 0.05
1.0222 	EXP 	text: height = 0.05
1.0222 	EXP 	text: height = 0.05
1.0222 	EXP 	text: text = 'choose right'
1.0222 	EXP 	text: autoDraw = True
1.0222 	EXP 	image: autoDraw = True
1.0222 	EXP 	image_2: autoDraw = True
1.5679 	DATA 	Keypress: right
1.5720 	EXP 	text: autoDraw = False
1.5720 	EXP 	image: autoDraw = False
1.5720 	EXP 	image_2: autoDraw = False
1.5720 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
1.5720 	EXP 	fb_2: height = 0.1
1.5720 	EXP 	fb_2: height = 0.1
1.5720 	EXP 	fb_2: height = 0.1
1.5720 	EXP 	fb_2: text = 'Correct! 1.00\n0 cleared \n trial 1'
1.5720 	EXP 	fb_2: autoDraw = True
2.5576 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.5723 	INFO 	Keyboard events cleared
2.5722 	EXP 	fb_2: autoDraw = False
2.5722 	EXP 	fb_2: autoDraw = False
2.5722 	EXP 	text: height = 0.05
2.5722 	EXP 	text: height = 0.05
2.5722 	EXP 	text: height = 0.05
2.5722 	EXP 	text: text = 'choose left'
2.5722 	EXP 	text: autoDraw = True
2.5722 	EXP 	image: autoDraw = True
2.5722 	EXP 	image_2: autoDraw = True
3.0286 	DATA 	Keypress: left
3.0386 	EXP 	text: autoDraw = False
3.0386 	EXP 	image: autoDraw = False
3.0386 	EXP 	image_2: autoDraw = False
3.0386 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
3.0386 	EXP 	fb_2: height = 0.1
3.0386 	EXP 	fb_2: height = 0.1
3.0386 	EXP 	fb_2: height = 0.1
3.0386 	EXP 	fb_2: text = 'Correct! 1.00\n0 cleared \n trial 2'
3.0386 	EXP 	fb_2: autoDraw = True
4.0243 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
4.0390 	INFO 	Keyboard events cleared
4.0389 	EXP 	fb_2: autoDraw = False
4.0389 	EXP 	text: height = 0.05
4.0389 	EXP 	text: height = 0.05
4.0389 	EXP 	text: height = 0.05
4.0389 	EXP 	text: text = 'choose right'
4.0389 	EXP 	text: autoDraw = True
4.0389 	EXP 	image: autoDraw = True
4.0389 	EXP 	image_2: autoDraw = True
4.5791 	DATA 	Keypress: right
4.5888 	EXP 	text: autoDraw = False
4.5888 	EXP 	image: autoDraw = False
4.5888 	EXP 	image_2: autoDraw = False
4.5888 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
4.5888 	EXP 	fb_2: height = 0.1
4.5888 	EXP 	fb_2: height = 0.1
4.5888 	EXP 	fb_2: height = 0.1
4.5888 	EXP 	fb_2: text = 'Correct! 1.00\n1 cleared \n trial 3'
4.5888 	EXP 	fb_2: autoDraw = True
5.5783 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
5.5888 	EXP 	fb_2: autoDraw = False
5.5888 	EXP 	text_3: autoDraw = True
6.5755 	DEBUG 	Read csv file with pandas: stimuli.csv
6.5760 	DEBUG 	Clearing unnamed columns from stimuli.csv
6.5763 	EXP 	Imported stimuli.csv as conditions, 2 conditions, 2 params
6.5764 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
6.5892 	INFO 	Keyboard events cleared
6.5891 	EXP 	text_3: autoDraw = False
6.5891 	EXP 	text_3: autoDraw = False
6.5891 	EXP 	text: height = 0.05
6.5891 	EXP 	text: height = 0.05
6.5891 	EXP 	text: height = 0.05
6.5891 	EXP 	text: text = 'choose left'
6.5891 	EXP 	text: autoDraw = True
6.5891 	EXP 	image: autoDraw = True
6.5891 	EXP 	image_2: autoDraw = True
7.1618 	DATA 	Keypress: left
7.1724 	EXP 	text: autoDraw = False
7.1724 	EXP 	image: autoDraw = False
7.1724 	EXP 	image_2: autoDraw = False
7.1724 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
7.1724 	EXP 	fb_2: height = 0.1
7.1724 	EXP 	fb_2: height = 0.1
7.1724 	EXP 	fb_2: height = 0.1
7.1724 	EXP 	fb_2: text = 'Correct! 1.00\n2 cleared \n trial 4'
7.1724 	EXP 	fb_2: autoDraw = True
8.1599 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
8.1721 	EXP 	fb_2: autoDraw = False
8.1721 	EXP 	text_3: autoDraw = True
8.8080 	DATA 	Keypress: right
9.1603 	DEBUG 	Read csv file with pandas: stimuli.csv
9.1611 	DEBUG 	Clearing unnamed columns from stimuli.csv
9.1614 	EXP 	Imported stimuli.csv as conditions, 2 conditions, 2 params
9.1617 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
9.1725 	INFO 	Keyboard events cleared
9.1724 	EXP 	text_3: autoDraw = False
9.1724 	EXP 	text: text = 'choose left'
9.1724 	EXP 	text: autoDraw = True
9.1724 	EXP 	image: autoDraw = True
9.1724 	EXP 	image_2: autoDraw = True
9.2642 	DATA 	Keypress: right
9.2724 	EXP 	text: autoDraw = False
9.2724 	EXP 	image: autoDraw = False
9.2724 	EXP 	image_2: autoDraw = False
9.2724 	EXP 	fb_2: foreColor = <psychopy.colors.Color: red, alpha=1.0>
9.2724 	EXP 	fb_2: height = 0.1
9.2724 	EXP 	fb_2: height = 0.1
9.2724 	EXP 	fb_2: height = 0.1
9.2724 	EXP 	fb_2: text = 'Incorrect! 0.80\n3 cleared \n trial 5'
9.2724 	EXP 	fb_2: autoDraw = True
10.2594 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
10.2721 	EXP 	fb_2: autoDraw = False
10.2721 	EXP 	fb_2: autoDraw = False
10.2721 	EXP 	text_3: autoDraw = True
11.2603 	DEBUG 	Read csv file with pandas: stimuli.csv
11.2610 	DEBUG 	Clearing unnamed columns from stimuli.csv
11.2613 	EXP 	Imported stimuli.csv as conditions, 2 conditions, 2 params
11.2615 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
11.2727 	INFO 	Keyboard events cleared
11.2726 	EXP 	text_3: autoDraw = False
11.2726 	EXP 	text_3: autoDraw = False
11.2726 	EXP 	text: height = 0.05
11.2726 	EXP 	text: height = 0.05
11.2726 	EXP 	text: height = 0.05
11.2726 	EXP 	text: text = 'choose right'
11.2726 	EXP 	text: autoDraw = True
11.2726 	EXP 	image: autoDraw = True
11.2726 	EXP 	image_2: autoDraw = True
11.8452 	DATA 	Keypress: right
11.8554 	EXP 	text: autoDraw = False
11.8554 	EXP 	image: autoDraw = False
11.8554 	EXP 	image_2: autoDraw = False
11.8554 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
11.8554 	EXP 	fb_2: height = 0.1
11.8554 	EXP 	fb_2: height = 0.1
11.8554 	EXP 	fb_2: height = 0.1
11.8554 	EXP 	fb_2: text = 'Correct! 0.83\n4 cleared \n trial 6'
11.8554 	EXP 	fb_2: autoDraw = True
12.8429 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
12.8554 	EXP 	fb_2: autoDraw = False
12.8554 	EXP 	fb_2: autoDraw = False
12.8554 	EXP 	text_3: autoDraw = True
13.7079 	DATA 	Keypress: left
13.8435 	DEBUG 	Read csv file with pandas: stimuli.csv
13.8442 	DEBUG 	Clearing unnamed columns from stimuli.csv
13.8445 	EXP 	Imported stimuli.csv as conditions, 2 conditions, 2 params
13.8448 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
13.8559 	INFO 	Keyboard events cleared
13.8559 	EXP 	text_3: autoDraw = False
13.8559 	EXP 	text: text = 'choose right'
13.8559 	EXP 	text: autoDraw = True
13.8559 	EXP 	image: autoDraw = True
13.8559 	EXP 	image_2: autoDraw = True
15.2127 	DATA 	Keypress: right
15.2220 	EXP 	text: autoDraw = False
15.2220 	EXP 	image: autoDraw = False
15.2220 	EXP 	image_2: autoDraw = False
15.2220 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
15.2220 	EXP 	fb_2: height = 0.1
15.2220 	EXP 	fb_2: height = 0.1
15.2220 	EXP 	fb_2: height = 0.1
15.2220 	EXP 	fb_2: text = 'Correct! 0.86\n5 cleared \n trial 7'
15.2220 	EXP 	fb_2: autoDraw = True
16.2224 	EXP 	fb_2: autoDraw = False
16.2224 	EXP 	text_2: autoDraw = True
20.9916 	DATA 	Mouse: Left button down, pos=(682,467)
21.0916 	DATA 	Mouse:  Left button up, pos=(682,467)
21.2912 	DATA 	Keypress: escape
21.4254 	EXP 	untitled: status = STOPPED
21.4389 	EXP 	text_2: autoDraw = False
21.4420 	EXP 	untitled: status = STOPPED
21.4569 	INFO 	saved data to 'C:\\Users\\mattp\\Documents\\GitHub\\Rhodes_Experiment\\data/180098_untitled_2025-07-03_13h49.59.182.csv'
21.4578 	INFO 	saved data to C:\Users\mattp\Documents\GitHub\Rhodes_Experiment\data/180098_untitled_2025-07-03_13h49.59.182.psydat
21.5468 	DEBUG 	Saving data for untitled ExperimentHandler
21.5504 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
21.6102 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
